mile,elevation_ft,lat,lon
13.652411650817278,6954.25219104,39.207135,-120.3977456
13.689332101418007,6943.25153452,39.2071516,-120.3984242
13.728004370145909,6955.51531444,39.2069106,-120.3990518
13.742743170201363,6959.58683688,39.2067879,-120.3992664
13.779977094114745,6966.591430279999,39.2065094,-120.3998565
13.794723292019748,6967.62817572,39.2064429,-120.4001167
13.811520337564128,6973.7338189600005,39.2062455,-120.4002964
13.84774159943916,6977.129488359999,39.2061436,-120.4009696
13.900986258911717,7008.1170221600005,39.2056905,-120.4017635
13.917647836003562,7019.86899104,39.2055638,-120.4020264
13.951779176086202,7041.59799436,39.2052998,-120.4025628
13.979364757724872,7064.11439928,39.2049714,-120.4028418
13.994475131687112,7067.080278639999,39.2048176,-120.4030268
14.00607825648542,7066.87686656,39.204735685,-120.403217096
14.058573390771489,7099.947733759999,39.2041109,-120.4037886
14.073728236107929,7108.28106736,39.2039467,-120.4039603
14.107328135512724,7116.02056892,39.2034708,-120.4040622
14.14579298097003,7138.62227568,39.2029387,-120.4038583
14.18094565627144,7170.39721108,39.2024315,-120.403794
14.204050699644243,7189.527789119999,39.2021011,-120.4038154
14.230009414675267,7207.762697839999,39.2020325,-120.4042473
14.25150535169819,7224.65246216,39.2021198,-120.4046308
14.268828517575118,7238.46479856,39.2022362,-120.4048239
14.286235581014925,7252.76269928,39.2024606,-120.4047461
14.313794806544776,7272.59537708,39.2026477,-120.4051994
14.329521663081092,7284.35390764,39.2027537,-120.4054462
14.35686212584141,7288.2712306,39.2024897,-120.4058351
14.414501124163216,7262.296820319999,39.2016854,-120.4061624
14.449009109639725,7254.85259436,39.2012717,-120.4065084
14.50798387855298,7237.9529875200005,39.2004673,-120.4069026
14.547721980399219,7236.25679324,39.2000059,-120.4073506
14.626683833217484,7248.7928828799995,39.1992348,-120.408398
14.66192127810617,7254.8722794,39.1987775,-120.4087091
14.696249200796005,7273.779760319999,39.1984158,-120.4091597
14.718756972059191,7286.6144064,39.1981331,-120.4093207
14.754458844144061,7314.22923668,39.1976758,-120.4096532
